E1,E1,E1,E1,E1,E1,E1,KWH,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,20170703,0.081,0.075,0.087,0.131,0.094,0.1,0.138,0.131,0.106,0.125,0.181,0.113,0.125,0.175,0.131,0.281,0.894,0.475,0.106,0.075,0.125,0.081,0.069,0.094,0.119,0.069,0.075,0.119,0.081,0.069,0.069,0.125,0.106,0.106,0.069,0.106,0.381,0.463,0.594,1.038,1.275,0.644,0.138,0.113,0.106,0.075,0.075,0.138,A,,,
300,20170704,0.081,0.081,0.075,0.144,0.075,0.075,0.081,0.138,0.075,0.081,0.075,0.138,0.219,0.975,0.887,0.494,0.144,0.069,0.069,0.094,0.1,0.069,0.069,0.1,0.106,0.069,0.069,0.106,0.1,0.069,0.069,0.125,0.081,0.069,0.125,0.138,0.069,0.069,0.069,0.069,0.438,0.8,0.212,0.075,0.075,0.119,0.1,0.081,A,,,
300,20170705,0.087,0.144,0.113,0.106,0.094,0.169,0.113,0.106,0.125,0.156,0.113,0.106,0.156,0.263,0.219,0.619,0.5,0.106,0.075,0.081,0.138,0.075,0.075,0.094,0.119,0.069,0.069,0.106,0.1,0.069,0.069,0.119,0.081,0.069,0.069,0.131,0.263,0.95,1.013,0.894,0.669,0.4,0.113,0.081,0.125,0.087,0.081,0.106,A,,,
300,20170706,0.113,0.075,0.075,0.138,0.081,0.081,0.075,0.138,0.087,0.094,0.094,0.175,0.375,0.556,0.656,0.775,0.313,0.125,0.075,0.069,0.106,0.1,0.075,0.069,0.119,0.087,0.075,0.069,0.131,0.075,0.069,0.069,0.138,0.069,0.069,0.15,0.5,0.569,0.569,0.819,0.606,0.619,0.325,0.163,0.087,0.081,0.081,0.075,A,,,
300,20170707,0.087,0.05,0.05,0.113,0.05,0.05,0.063,0.1,0.044,0.05,0.05,0.113,0.069,0.081,0.181,0.581,0.381,0.225,0.075,0.081,0.056,0.044,0.081,0.144,0.119,0.069,0.056,0.063,0.1,0.05,0.05,0.081,0.081,0.044,0.05,0.087,0.163,0.2,0.156,0.131,0.163,0.412,0.606,0.344,0.063,0.1,0.05,0.05,A,,,
300,20170708,0.069,0.094,0.05,0.056,0.056,0.106,0.087,0.106,0.075,0.138,0.075,0.094,0.125,0.094,0.131,0.125,0.244,0.331,0.45,0.388,1.288,1.138,1.075,0.813,0.431,0.287,0.725,0.637,0.412,0.475,0.512,0.512,0.463,0.169,0.125,0.087,0.1,0.094,0.069,0.113,0.113,0.144,0.263,0.131,0.188,0.306,0.181,0.125,A,,,
300,20170709,0.131,0.075,0.075,0.113,0.119,0.094,0.131,0.113,0.106,0.144,0.131,0.156,0.119,0.113,0.175,0.131,0.275,0.419,0.237,0.075,0.075,0.081,0.125,0.075,0.106,0.087,0.069,0.119,0.119,0.069,0.069,0.069,0.081,0.131,0.35,1.113,0.75,0.369,0.419,0.369,0.163,0.263,0.144,0.1,0.106,0.125,0.138,0.1,A,,,
300,20170710,0.081,0.094,0.119,0.069,0.069,0.113,0.087,0.075,0.069,0.075,0.125,0.081,0.069,0.075,0.081,0.419,0.825,0.344,0.381,0.094,0.075,0.119,0.094,0.075,0.075,0.081,0.131,0.069,0.075,0.081,0.131,0.069,0.075,0.119,0.144,0.169,0.625,0.662,0.675,0.713,0.713,0.694,0.506,0.113,0.113,0.131,0.094,0.094,A,,,
300,20170711,0.163,0.106,0.094,0.131,0.081,0.081,0.131,0.081,0.075,0.119,0.1,0.081,0.125,0.087,0.581,0.544,0.519,0.169,0.131,0.081,0.075,0.138,0.087,0.081,0.113,0.1,0.081,0.119,0.094,0.081,0.15,0.15,0.144,0.081,0.075,0.138,0.1,0.119,0.075,0.081,0.419,2.188,1.381,0.456,0.113,0.113,0.081,0.094,A,,,
300,20170712,0.131,0.075,0.081,0.131,0.081,0.075,0.113,0.138,0.131,0.119,0.113,0.431,0.6,0.431,0.419,0.419,0.4,0.188,0.075,0.075,0.125,0.069,0.075,0.1,0.1,0.069,0.069,0.081,0.131,0.069,0.069,0.069,0.131,0.075,0.069,0.069,0.738,0.481,0.388,0.425,0.775,1.069,0.519,0.269,0.119,0.063,0.069,0.169,A,,,
300,20170713,0.125,0.081,0.056,0.056,0.125,0.063,0.056,0.087,0.094,0.056,0.063,0.113,0.125,0.125,0.575,1.069,0.775,0.525,0.1,0.063,0.087,0.113,0.069,0.069,0.1,0.1,0.069,0.069,0.119,0.087,0.113,0.075,0.244,0.344,0.362,0.356,0.487,0.4,1.2,0.412,0.844,1.244,0.406,0.169,0.119,0.075,0.094,0.138,A,,,
300,20170714,0.087,0.075,0.125,0.125,0.125,0.144,0.131,0.119,0.081,0.075,0.081,0.113,0.1,0.081,0.156,0.7,0.406,0.356,0.125,0.075,0.069,0.106,0.1,0.075,0.075,0.131,0.069,0.075,0.106,0.094,0.075,0.075,0.125,0.069,0.069,0.15,0.594,0.512,0.525,0.594,0.506,0.519,0.787,0.6,0.081,0.138,0.069,0.075,A,,,
300,20170715,0.144,0.075,0.069,0.1,0.156,0.087,0.075,0.119,0.087,0.075,0.075,0.119,0.106,0.106,0.106,0.306,0.338,0.306,1.681,0.469,0.344,0.938,0.294,0.2,0.263,0.356,0.263,0.588,1.081,0.662,0.813,0.806,0.838,0.169,0.119,0.138,0.094,0.094,0.15,0.094,0.094,0.131,0.113,0.087,0.094,0.713,0.113,0.069,A,,,
300,20170716,0.1,0.106,0.094,0.1,0.138,0.131,0.106,0.106,0.15,0.138,0.1,0.113,0.131,0.169,0.125,0.144,0.287,0.406,0.463,0.369,0.325,0.294,0.4,0.944,0.237,0.169,0.237,0.375,0.775,0.775,1.131,0.456,0.206,0.188,0.175,0.356,0.356,0.419,0.469,0.412,0.519,0.45,0.169,0.169,0.156,0.125,0.081,0.113,A,,,
300,20170717,0.094,0.069,0.106,0.1,0.075,0.075,0.125,0.069,0.069,0.113,0.1,0.081,0.069,0.119,0.094,0.681,0.325,0.281,0.106,0.075,0.069,0.138,0.075,0.075,0.081,0.125,0.075,0.075,0.094,0.125,0.075,0.069,0.094,0.113,0.087,0.25,0.331,0.631,0.719,0.85,0.444,0.838,0.269,0.075,0.056,0.094,0.156,0.119,A,,,
300,20170718,0.056,0.056,0.113,0.056,0.056,0.063,0.106,0.05,0.05,0.1,0.069,0.05,0.05,0.106,0.113,0.781,0.656,0.212,0.056,0.106,0.075,0.05,0.081,0.087,0.05,0.056,0.113,0.056,0.05,0.075,0.094,0.05,0.056,0.1,0.069,0.194,0.438,0.331,0.319,0.469,0.65,1.113,0.819,0.55,0.269,0.125,0.063,0.05,A,,,
300,20170719,0.1,0.075,0.05,0.075,0.094,0.056,0.05,0.1,0.069,0.05,0.056,0.113,0.056,0.119,0.313,0.537,0.531,0.237,0.125,0.125,0.119,0.156,0.138,0.1,0.113,0.163,0.094,0.1,0.113,0.138,0.081,0.094,0.169,0.113,0.156,0.1,0.494,0.575,0.544,0.512,0.863,0.956,0.575,0.188,0.163,0.15,0.131,0.138,A,,,
300,20170720,0.081,0.075,0.138,0.156,0.156,0.081,0.081,0.069,0.106,0.05,0.05,0.056,0.119,0.063,0.206,0.537,0.475,0.175,0.05,0.056,0.119,0.05,0.056,0.05,0.119,0.056,0.05,0.05,0.106,0.063,0.05,0.05,0.094,0.075,0.1,0.156,0.537,0.469,0.438,0.419,0.581,0.894,0.287,0.169,0.087,0.081,0.106,0.119,A,,,
300,20170721,0.075,0.081,0.125,0.1,0.081,0.1,0.119,0.081,0.1,0.15,0.275,0.375,0.925,0.875,0.863,0.925,0.581,0.144,0.069,0.075,0.131,0.081,0.069,0.087,0.125,0.069,0.075,0.1,0.106,0.069,0.069,0.119,0.087,0.069,0.075,0.113,0.125,0.075,0.075,0.069,0.131,0.45,0.631,0.287,0.075,0.119,0.156,0.131,A,,,
300,20170722,0.175,0.212,0.175,0.163,0.175,0.225,0.163,0.175,0.181,0.206,0.175,0.163,0.194,0.2,0.163,0.319,0.25,1.044,1.769,1.113,0.756,0.756,0.263,0.2,0.138,0.106,0.125,0.212,0.269,0.313,0.263,0.3,0.731,0.412,0.325,0.45,0.75,0.588,0.487,0.55,0.281,0.138,0.106,0.188,0.194,0.15,0.2,0.15,A,,,
300,20170723,0.094,0.094,0.15,0.087,0.087,0.113,0.1,0.056,0.056,0.087,0.094,0.056,0.056,0.081,0.131,0.075,0.237,0.306,0.394,0.331,0.406,0.313,0.263,0.25,0.613,0.838,1.181,1.15,0.294,0.2,0.294,0.313,0.325,0.331,0.388,0.425,0.494,0.55,0.656,0.388,0.494,0.512,0.881,0.675,0.287,0.075,0.119,0.106,A,,,
300,20170724,0.081,0.075,0.144,0.081,0.075,0.119,0.1,0.081,0.075,0.156,0.119,0.075,0.081,0.138,0.144,0.738,0.269,0.281,0.25,0.306,0.2,0.369,0.212,0.144,0.175,0.281,0.263,0.2,0.188,0.163,0.219,0.356,0.244,0.388,0.469,0.469,0.475,0.494,0.406,0.375,0.675,0.838,0.481,0.2,0.163,0.169,0.144,0.087,A,,,
300,20170725,0.063,0.131,0.063,0.063,0.087,0.1,0.063,0.056,0.1,0.087,0.106,0.069,0.094,0.138,0.5,0.537,0.394,0.138,0.075,0.1,0.05,0.056,0.119,0.113,0.05,0.05,0.056,0.05,0.106,0.113,0.05,0.05,0.094,0.063,0.087,0.2,0.25,0.487,0.588,0.537,1.063,0.831,0.275,0.156,0.1,0.119,0.131,0.081,A,,,
300,20170726,0.063,0.131,0.056,0.056,0.094,0.1,0.056,0.056,0.1,0.081,0.15,0.169,0.331,0.181,0.544,0.425,0.431,0.225,0.063,0.056,0.125,0.063,0.063,0.063,0.119,0.056,0.05,0.063,0.119,0.05,0.05,0.069,0.113,0.05,0.05,0.056,0.119,0.069,0.056,0.05,0.206,1.712,0.744,0.181,0.081,0.113,0.125,0.081,A,,,
300,20170727,0.069,0.113,0.056,0.056,0.106,0.069,0.081,0.075,0.131,0.069,0.069,0.087,0.15,0.125,0.388,0.569,0.469,0.656,0.313,0.1,0.069,0.05,0.075,0.094,0.05,0.05,0.106,0.063,0.05,0.063,0.106,0.05,0.05,0.081,0.081,0.106,0.4,0.55,1.075,0.512,0.631,0.775,0.356,0.1,0.113,0.106,0.138,0.106,A,,,
300,20170728,0.087,0.081,0.056,0.1,0.094,0.081,0.094,0.087,0.106,0.094,0.15,0.113,0.131,0.263,0.544,0.613,0.556,0.256,0.063,0.063,0.075,0.075,0.069,0.069,0.075,0.056,0.069,0.069,0.113,0.094,0.075,0.063,0.063,0.075,0.094,0.163,0.163,0.138,0.125,0.138,0.169,0.119,0.944,1.025,0.294,0.056,0.069,0.1,A,,,
300,20170729,0.069,0.063,0.056,0.069,0.075,0.069,0.05,0.069,0.069,0.069,0.063,0.075,0.081,0.106,0.081,0.087,0.356,0.469,0.469,0.294,0.75,0.919,0.1,0.087,0.075,0.075,0.063,0.063,0.25,0.206,0.219,0.237,0.231,0.331,0.244,0.362,0.844,0.844,0.406,0.106,0.106,0.1,0.087,0.094,0.188,0.294,0.106,0.106,A,,,
300,20170730,0.1,0.094,0.188,0.169,0.119,0.106,0.106,0.1,0.094,0.1,0.106,0.1,0.119,0.269,0.2,0.244,0.275,0.281,0.2,0.175,0.156,0.156,0.138,0.125,0.131,0.1,0.106,0.106,0.206,0.188,0.219,0.369,0.625,0.787,1.106,0.85,1.231,0.813,0.388,0.381,0.369,0.344,0.388,0.425,0.225,0.138,0.125,0.113,A,,,
300,20170731,0.094,0.087,0.094,0.087,0.094,0.087,0.094,0.087,0.087,0.094,0.087,0.144,0.206,0.15,0.156,0.563,0.369,0.406,0.094,0.087,0.081,0.087,0.094,0.094,0.094,0.094,0.075,0.094,0.094,0.094,0.094,0.081,0.081,0.094,0.094,0.094,0.35,0.819,0.863,0.4,0.294,0.7,0.531,0.237,0.119,0.113,0.119,0.119,A,,,
300,20170801,0.1,0.081,0.069,0.056,0.075,0.075,0.069,0.05,0.075,0.087,0.181,0.131,0.113,0.106,0.188,0.681,0.475,0.219,0.15,0.081,0.075,0.081,0.069,0.075,0.056,0.069,0.075,0.075,0.075,0.063,0.069,0.069,0.075,0.075,0.063,0.206,0.5,0.463,0.469,0.65,0.794,0.769,0.819,0.237,0.106,0.1,0.087,0.106,A,,,
300,20170802,0.087,0.075,0.063,0.056,0.075,0.069,0.075,0.05,0.075,0.113,0.138,0.106,0.15,0.144,0.15,0.319,0.625,0.3,0.125,0.069,0.063,0.056,0.069,0.069,0.063,0.063,0.069,0.075,0.063,0.056,0.075,0.069,0.069,0.1,0.081,0.075,0.094,0.25,0.206,0.194,0.194,0.181,0.456,0.519,0.256,0.113,0.106,0.094,A,,,
300,20170803,0.087,0.094,0.094,0.1,0.1,0.106,0.131,0.119,0.125,0.138,0.169,0.119,0.138,0.45,1.281,0.588,0.412,0.081,0.075,0.069,0.063,0.063,0.075,0.069,0.069,0.056,0.063,0.075,0.069,0.075,0.05,0.069,0.069,0.069,0.056,0.269,0.425,0.463,0.487,0.487,0.769,0.588,0.594,0.119,0.131,0.125,0.113,0.106,A,,,
300,20170804,0.063,0.069,0.081,0.094,0.106,0.081,0.1,0.156,0.138,0.119,0.206,0.212,0.219,0.206,0.438,0.644,0.394,0.087,0.075,0.075,0.069,0.056,0.069,0.075,0.069,0.063,0.063,0.069,0.075,0.063,0.056,0.075,0.069,0.075,0.056,0.069,0.081,0.075,0.075,0.063,0.094,0.769,0.819,0.225,0.144,0.1,0.1,0.094,A,,,
